,drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
550,Lapatinib,Linsitinib,PD_07,PD_17,HT1197,0,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
551,Lapatinib,Linsitinib,PD_07,PD_17,HT1376,0,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
552,Lapatinib,Linsitinib,PD_07,PD_17,J82,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
553,Lapatinib,Linsitinib,PD_07,PD_17,KU1919,0,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
554,Lapatinib,Linsitinib,PD_07,PD_17,LB831BLC,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
555,Lapatinib,Linsitinib,PD_07,PD_17,RT112,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
556,Lapatinib,Linsitinib,PD_07,PD_17,RT4,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
557,Lapatinib,Linsitinib,PD_07,PD_17,SW1710,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
558,Lapatinib,Linsitinib,PD_07,PD_17,SW780,0,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
559,Lapatinib,Linsitinib,PD_07,PD_17,TCCSUP,0,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
560,Lapatinib,Linsitinib,PD_07,PD_17,UMUC3,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
561,Lapatinib,Linsitinib,PD_07,PD_17,VMCUB1,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
562,Taselisib,Linsitinib,PD_12,PD_17,5637,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
563,Taselisib,Linsitinib,PD_12,PD_17,639V,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
564,Taselisib,Linsitinib,PD_12,PD_17,647V,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
565,Taselisib,Linsitinib,PD_12,PD_17,BFTC905,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
566,Taselisib,Linsitinib,PD_12,PD_17,CAL29,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
567,Taselisib,Linsitinib,PD_12,PD_17,DSH1,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
568,Taselisib,Linsitinib,PD_12,PD_17,HT1197,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
569,Taselisib,Linsitinib,PD_12,PD_17,HT1376,0,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
570,Taselisib,Linsitinib,PD_12,PD_17,J82,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
571,Taselisib,Linsitinib,PD_12,PD_17,KU1919,0,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
572,Taselisib,Linsitinib,PD_12,PD_17,LB831BLC,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
573,Taselisib,Linsitinib,PD_12,PD_17,RT112,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
574,Taselisib,Linsitinib,PD_12,PD_17,RT4,0,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
575,Taselisib,Linsitinib,PD_12,PD_17,SW1710,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
576,Taselisib,Linsitinib,PD_12,PD_17,SW780,0,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
577,Taselisib,Linsitinib,PD_12,PD_17,TCCSUP,0,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
578,Taselisib,Linsitinib,PD_12,PD_17,UMUC3,1,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
579,Taselisib,Linsitinib,PD_12,PD_17,VMCUB1,0,PD_12-PD_17,Taselisib + Linsitinib,PI3Ki,IGFRi,PI3Ki + IGFRi,['PIK3CA'],['IGF1R'],['PIK3CA'] + ['IGF1R']
580,Taselisib,Sapitinib,PD_12,PD_07,5637,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
581,Taselisib,Sapitinib,PD_12,PD_07,639V,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
582,Taselisib,Sapitinib,PD_12,PD_07,647V,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
583,Taselisib,Sapitinib,PD_12,PD_07,BFTC905,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
584,Taselisib,Sapitinib,PD_12,PD_07,CAL29,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
585,Taselisib,Sapitinib,PD_12,PD_07,DSH1,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
586,Taselisib,Sapitinib,PD_12,PD_07,HT1376,0,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
587,Taselisib,Sapitinib,PD_12,PD_07,J82,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
588,Taselisib,Sapitinib,PD_12,PD_07,KU1919,0,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
589,Taselisib,Sapitinib,PD_12,PD_07,LB831BLC,0,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
590,Taselisib,Sapitinib,PD_12,PD_07,RT112,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
591,Taselisib,Sapitinib,PD_12,PD_07,RT4,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
592,Taselisib,Sapitinib,PD_12,PD_07,SW1710,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
593,Taselisib,Sapitinib,PD_12,PD_07,SW780,0,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
594,Taselisib,Sapitinib,PD_12,PD_07,TCCSUP,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
595,Taselisib,Sapitinib,PD_12,PD_07,UMUC3,1,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
596,Taselisib,Sapitinib,PD_12,PD_07,VMCUB1,0,PD_12-PD_07,Taselisib + Sapitinib,PI3Ki,ErrBi,PI3Ki + ErrBi,['PIK3CA'],"['EGFR', 'ERBB2']","['PIK3CA'] + ['EGFR', 'ERBB2']"
597,Navitoclax,Taselisib,PD_02,PD_12,5637,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
598,Navitoclax,Taselisib,PD_02,PD_12,639V,0,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
599,Navitoclax,Taselisib,PD_02,PD_12,647V,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
600,Navitoclax,Taselisib,PD_02,PD_12,BFTC905,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
601,Navitoclax,Taselisib,PD_02,PD_12,CAL29,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
602,Navitoclax,Taselisib,PD_02,PD_12,DSH1,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
603,Navitoclax,Taselisib,PD_02,PD_12,HT1376,0,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
604,Navitoclax,Taselisib,PD_02,PD_12,J82,0,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
605,Navitoclax,Taselisib,PD_02,PD_12,KU1919,0,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
606,Navitoclax,Taselisib,PD_02,PD_12,LB831BLC,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
607,Navitoclax,Taselisib,PD_02,PD_12,RT112,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
608,Navitoclax,Taselisib,PD_02,PD_12,RT4,0,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
609,Navitoclax,Taselisib,PD_02,PD_12,SW1710,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
610,Navitoclax,Taselisib,PD_02,PD_12,SW780,0,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
611,Navitoclax,Taselisib,PD_02,PD_12,TCCSUP,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
612,Navitoclax,Taselisib,PD_02,PD_12,UMUC3,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
613,Navitoclax,Taselisib,PD_02,PD_12,VMCUB1,1,PD_02-PD_12,Navitoclax + Taselisib,BCL2i,PI3Ki,BCL2i + PI3Ki,"['BCL2', 'BCL2L1']",['PIK3CA'],"['BCL2', 'BCL2L1'] + ['PIK3CA']"
614,Trametinib,Taselisib,PD_15,PD_12,5637,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
615,Trametinib,Taselisib,PD_15,PD_12,639V,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
616,Trametinib,Taselisib,PD_15,PD_12,647V,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
617,Trametinib,Taselisib,PD_15,PD_12,BFTC905,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
618,Trametinib,Taselisib,PD_15,PD_12,CAL29,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
619,Trametinib,Taselisib,PD_15,PD_12,DSH1,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
620,Trametinib,Taselisib,PD_15,PD_12,HT1197,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
621,Trametinib,Taselisib,PD_15,PD_12,HT1376,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
622,Trametinib,Taselisib,PD_15,PD_12,J82,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
623,Trametinib,Taselisib,PD_15,PD_12,KU1919,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
624,Trametinib,Taselisib,PD_15,PD_12,LB831BLC,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
625,Trametinib,Taselisib,PD_15,PD_12,RT112,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
626,Trametinib,Taselisib,PD_15,PD_12,RT4,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
627,Trametinib,Taselisib,PD_15,PD_12,SW1710,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
628,Trametinib,Taselisib,PD_15,PD_12,SW780,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
629,Trametinib,Taselisib,PD_15,PD_12,TCCSUP,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
630,Trametinib,Taselisib,PD_15,PD_12,UMUC3,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
631,Trametinib,Taselisib,PD_15,PD_12,VMCUB1,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
632,Lapatinib,Taselisib,PD_07,PD_12,5637,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
633,Lapatinib,Taselisib,PD_07,PD_12,639V,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
634,Lapatinib,Taselisib,PD_07,PD_12,647V,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
635,Lapatinib,Taselisib,PD_07,PD_12,BFTC905,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
636,Lapatinib,Taselisib,PD_07,PD_12,CAL29,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
637,Lapatinib,Taselisib,PD_07,PD_12,DSH1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
638,Lapatinib,Taselisib,PD_07,PD_12,HT1197,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
639,Lapatinib,Taselisib,PD_07,PD_12,HT1376,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
640,Lapatinib,Taselisib,PD_07,PD_12,J82,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
641,Lapatinib,Taselisib,PD_07,PD_12,KU1919,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
642,Lapatinib,Taselisib,PD_07,PD_12,LB831BLC,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
643,Lapatinib,Taselisib,PD_07,PD_12,RT112,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
644,Lapatinib,Taselisib,PD_07,PD_12,RT4,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
645,Lapatinib,Taselisib,PD_07,PD_12,SW1710,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
646,Lapatinib,Taselisib,PD_07,PD_12,SW780,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
647,Lapatinib,Taselisib,PD_07,PD_12,TCCSUP,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
648,Lapatinib,Taselisib,PD_07,PD_12,UMUC3,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
649,Lapatinib,Taselisib,PD_07,PD_12,VMCUB1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
650,Trametinib,SCH772984,PD_15,PD_18,5637,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
651,Trametinib,SCH772984,PD_15,PD_18,639V,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
652,Trametinib,SCH772984,PD_15,PD_18,647V,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
653,Trametinib,SCH772984,PD_15,PD_18,BFTC905,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
654,Trametinib,SCH772984,PD_15,PD_18,CAL29,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
655,Trametinib,SCH772984,PD_15,PD_18,DSH1,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
656,Trametinib,SCH772984,PD_15,PD_18,HT1197,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
657,Trametinib,SCH772984,PD_15,PD_18,HT1376,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
658,Trametinib,SCH772984,PD_15,PD_18,J82,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
659,Trametinib,SCH772984,PD_15,PD_18,KU1919,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
660,Trametinib,SCH772984,PD_15,PD_18,LB831BLC,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
