,drug_name_A,drug_name_B,cell_line,synergy,PD_A,PD_B,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
639,Ipatasertib,Neratinib,HT-115,2.15451337,PD_03,PD_11,PD_03-PD_11,Ipatasertib + Neratinib,AKTi,EGFRi,AKTi + EGFRi,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
640,PF-477736,MK-1775,HT-115,-5.545424048,PD_18,PD_12,PD_18-PD_12,PF-477736 + MK-1775,CHEKi,Wee1i,CHEKi + Wee1i,"['CHEK1', 'CHEK2']","['PLK1', 'WEE1']","['CHEK1', 'CHEK2'] + ['PLK1', 'WEE1']"
641,PF-477736,Niraparib,HT-115,-7.122598383,PD_18,PD_14,PD_18-PD_14,PF-477736 + Niraparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
642,PF-477736,Olaparib,HT-115,-9.925234641,PD_18,PD_14,PD_18-PD_14,PF-477736 + Olaparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
643,PF-477736,Palbociclib,HT-115,-3.250543989,PD_18,PD_16,PD_18-PD_16,PF-477736 + Palbociclib,CHEKi,CyclinDi,CHEKi + CyclinDi,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
644,PF-477736,PF-3644022,HT-115,-9.810644875,PD_18,PD_17,PD_18-PD_17,PF-477736 + PF-3644022,CHEKi,MAPKi,CHEKi + MAPKi,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
645,Prexasertib,MK-1775,HT-115,0.0087012,PD_18,PD_12,PD_18-PD_12,Prexasertib + MK-1775,CHEKi,Wee1i,CHEKi + Wee1i,"['CHEK1', 'CHEK2']","['PLK1', 'WEE1']","['CHEK1', 'CHEK2'] + ['PLK1', 'WEE1']"
646,Prexasertib,Niraparib,HT-115,1.741921677,PD_18,PD_14,PD_18-PD_14,Prexasertib + Niraparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
647,Prexasertib,Olaparib,HT-115,-7.353335102,PD_18,PD_14,PD_18-PD_14,Prexasertib + Olaparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
648,Prexasertib,Palbociclib,HT-115,-11.19914333,PD_18,PD_16,PD_18-PD_16,Prexasertib + Palbociclib,CHEKi,CyclinDi,CHEKi + CyclinDi,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
649,Prexasertib,PF-3644022,HT-115,-15.4941007,PD_18,PD_17,PD_18-PD_17,Prexasertib + PF-3644022,CHEKi,MAPKi,CHEKi + MAPKi,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
650,Torin 1,Capivasertib,HT-115,8.464043431,PD_08,PD_03,PD_08-PD_03,Torin 1 + Capivasertib,mTORi,AKTi,mTORi + AKTi,"['mTOR_c1', 'mTOR_c2']",['AKT1'],"['mTOR_c1', 'mTOR_c2'] + ['AKT1']"
651,Torin 1,Ipatasertib,HT-115,-9.194457224,PD_08,PD_03,PD_08-PD_03,Torin 1 + Ipatasertib,mTORi,AKTi,mTORi + AKTi,"['mTOR_c1', 'mTOR_c2']",['AKT1'],"['mTOR_c1', 'mTOR_c2'] + ['AKT1']"
652,Torin 1,Lapatinib,HT-115,5.981248043,PD_08,PD_11,PD_08-PD_11,Torin 1 + Lapatinib,mTORi,EGFRi,mTORi + EGFRi,"['mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
653,Torin 1,Navitoclax,HT-115,-13.4060503,PD_08,PD_13,PD_08-PD_13,Torin 1 + Navitoclax,mTORi,BCL2L1i,mTORi + BCL2L1i,"['mTOR_c1', 'mTOR_c2']","['BCL2', 'BCL2L1']","['mTOR_c1', 'mTOR_c2'] + ['BCL2', 'BCL2L1']"
654,Torin 1,Neratinib,HT-115,-2.48911277,PD_08,PD_11,PD_08-PD_11,Torin 1 + Neratinib,mTORi,EGFRi,mTORi + EGFRi,"['mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
655,Torin 1,Obatoclax,HT-115,8.088285376,PD_08,PD_15,PD_08-PD_15,Torin 1 + Obatoclax,mTORi,BCL2i,mTORi + BCL2i,"['mTOR_c1', 'mTOR_c2']",['BCL2'],"['mTOR_c1', 'mTOR_c2'] + ['BCL2']"
656,Torin 1,Oxaliplatin,HT-115,-4.97720111,PD_08,,PD_08-nan,Torin 1 + Oxaliplatin,mTORi,,,"['mTOR_c1', 'mTOR_c2']",,
657,Torin 1,Palbociclib,HT-115,-9.145043062,PD_08,PD_16,PD_08-PD_16,Torin 1 + Palbociclib,mTORi,CyclinDi,mTORi + CyclinDi,"['mTOR_c1', 'mTOR_c2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['mTOR_c1', 'mTOR_c2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
658,Torin 1,SN-38,HT-115,4.331018282,PD_08,,PD_08-nan,Torin 1 + SN-38,mTORi,,,"['mTOR_c1', 'mTOR_c2']",,
659,Torin 1,Ulixertinib,HT-115,-2.919607128,PD_08,PD_21,PD_08-PD_21,Torin 1 + Ulixertinib,mTORi,ERKi,mTORi + ERKi,"['mTOR_c1', 'mTOR_c2']",['ERK_f'],"['mTOR_c1', 'mTOR_c2'] + ['ERK_f']"
660,AZD-8055,Capivasertib,SW1116,-6.708137049,PD_02,PD_03,PD_02-PD_03,AZD-8055 + Capivasertib,PIK3_MTORi,AKTi,PIK3_MTORi + AKTi,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']",['AKT1'],"['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['AKT1']"
661,AZD-8055,Ipatasertib,SW1116,-7.805379738,PD_02,PD_03,PD_02-PD_03,AZD-8055 + Ipatasertib,PIK3_MTORi,AKTi,PIK3_MTORi + AKTi,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']",['AKT1'],"['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['AKT1']"
662,AZD-8055,Lapatinib,SW1116,8.641622272,PD_02,PD_11,PD_02-PD_11,AZD-8055 + Lapatinib,PIK3_MTORi,EGFRi,PIK3_MTORi + EGFRi,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
663,AZD-8055,Navitoclax,SW1116,8.475028182,PD_02,PD_13,PD_02-PD_13,AZD-8055 + Navitoclax,PIK3_MTORi,BCL2L1i,PIK3_MTORi + BCL2L1i,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']","['BCL2', 'BCL2L1']","['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['BCL2', 'BCL2L1']"
664,AZD-8055,Neratinib,SW1116,6.049595537,PD_02,PD_11,PD_02-PD_11,AZD-8055 + Neratinib,PIK3_MTORi,EGFRi,PIK3_MTORi + EGFRi,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
665,AZD-8055,Obatoclax,SW1116,6.539612098,PD_02,PD_15,PD_02-PD_15,AZD-8055 + Obatoclax,PIK3_MTORi,BCL2i,PIK3_MTORi + BCL2i,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']",['BCL2'],"['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['BCL2']"
666,AZD-8055,Oxaliplatin,SW1116,1.25070823,PD_02,,PD_02-nan,AZD-8055 + Oxaliplatin,PIK3_MTORi,,,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']",,
667,AZD-8055,Palbociclib,SW1116,-1.497618885,PD_02,PD_16,PD_02-PD_16,AZD-8055 + Palbociclib,PIK3_MTORi,CyclinDi,PIK3_MTORi + CyclinDi,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
668,AZD-8055,SN-38,SW1116,0.470100681,PD_02,,PD_02-nan,AZD-8055 + SN-38,PIK3_MTORi,,,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']",,
669,AZD-8055,Ulixertinib,SW1116,4.222305657,PD_02,PD_21,PD_02-PD_21,AZD-8055 + Ulixertinib,PIK3_MTORi,ERKi,PIK3_MTORi + ERKi,"['PIK3CA', 'mTOR_c1', 'mTOR_c2']",['ERK_f'],"['PIK3CA', 'mTOR_c1', 'mTOR_c2'] + ['ERK_f']"
670,Capivasertib,Lapatinib,SW1116,15.23856555,PD_03,PD_11,PD_03-PD_11,Capivasertib + Lapatinib,AKTi,EGFRi,AKTi + EGFRi,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
671,Capivasertib,Neratinib,SW1116,1.845429633,PD_03,PD_11,PD_03-PD_11,Capivasertib + Neratinib,AKTi,EGFRi,AKTi + EGFRi,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
672,Everolimus,Capivasertib,SW1116,-3.279182586,PD_08,PD_03,PD_08-PD_03,Everolimus + Capivasertib,mTORi,AKTi,mTORi + AKTi,"['mTOR_c1', 'mTOR_c2']",['AKT1'],"['mTOR_c1', 'mTOR_c2'] + ['AKT1']"
673,Everolimus,Ipatasertib,SW1116,-14.38121061,PD_08,PD_03,PD_08-PD_03,Everolimus + Ipatasertib,mTORi,AKTi,mTORi + AKTi,"['mTOR_c1', 'mTOR_c2']",['AKT1'],"['mTOR_c1', 'mTOR_c2'] + ['AKT1']"
674,Everolimus,Lapatinib,SW1116,-0.180847753,PD_08,PD_11,PD_08-PD_11,Everolimus + Lapatinib,mTORi,EGFRi,mTORi + EGFRi,"['mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
675,Everolimus,Navitoclax,SW1116,2.916524509,PD_08,PD_13,PD_08-PD_13,Everolimus + Navitoclax,mTORi,BCL2L1i,mTORi + BCL2L1i,"['mTOR_c1', 'mTOR_c2']","['BCL2', 'BCL2L1']","['mTOR_c1', 'mTOR_c2'] + ['BCL2', 'BCL2L1']"
676,Everolimus,Neratinib,SW1116,-1.667559351,PD_08,PD_11,PD_08-PD_11,Everolimus + Neratinib,mTORi,EGFRi,mTORi + EGFRi,"['mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
677,Everolimus,Obatoclax,SW1116,5.539032637,PD_08,PD_15,PD_08-PD_15,Everolimus + Obatoclax,mTORi,BCL2i,mTORi + BCL2i,"['mTOR_c1', 'mTOR_c2']",['BCL2'],"['mTOR_c1', 'mTOR_c2'] + ['BCL2']"
678,Everolimus,Oxaliplatin,SW1116,0.320396146,PD_08,,PD_08-nan,Everolimus + Oxaliplatin,mTORi,,,"['mTOR_c1', 'mTOR_c2']",,
679,Everolimus,Palbociclib,SW1116,-1.735892301,PD_08,PD_16,PD_08-PD_16,Everolimus + Palbociclib,mTORi,CyclinDi,mTORi + CyclinDi,"['mTOR_c1', 'mTOR_c2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['mTOR_c1', 'mTOR_c2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
680,Everolimus,SN-38,SW1116,-0.982887713,PD_08,,PD_08-nan,Everolimus + SN-38,mTORi,,,"['mTOR_c1', 'mTOR_c2']",,
681,Everolimus,Ulixertinib,SW1116,2.972393193,PD_08,PD_21,PD_08-PD_21,Everolimus + Ulixertinib,mTORi,ERKi,mTORi + ERKi,"['mTOR_c1', 'mTOR_c2']",['ERK_f'],"['mTOR_c1', 'mTOR_c2'] + ['ERK_f']"
682,Ipatasertib,Lapatinib,SW1116,9.793614537,PD_03,PD_11,PD_03-PD_11,Ipatasertib + Lapatinib,AKTi,EGFRi,AKTi + EGFRi,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
683,Ipatasertib,Neratinib,SW1116,-2.244477183,PD_03,PD_11,PD_03-PD_11,Ipatasertib + Neratinib,AKTi,EGFRi,AKTi + EGFRi,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
684,PF-477736,MK-1775,SW1116,-14.57296326,PD_18,PD_12,PD_18-PD_12,PF-477736 + MK-1775,CHEKi,Wee1i,CHEKi + Wee1i,"['CHEK1', 'CHEK2']","['PLK1', 'WEE1']","['CHEK1', 'CHEK2'] + ['PLK1', 'WEE1']"
685,PF-477736,Niraparib,SW1116,-22.96962765,PD_18,PD_14,PD_18-PD_14,PF-477736 + Niraparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
686,PF-477736,Olaparib,SW1116,-25.21276859,PD_18,PD_14,PD_18-PD_14,PF-477736 + Olaparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
687,PF-477736,Palbociclib,SW1116,-1.475581425,PD_18,PD_16,PD_18-PD_16,PF-477736 + Palbociclib,CHEKi,CyclinDi,CHEKi + CyclinDi,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
688,PF-477736,PF-3644022,SW1116,-2.652158863,PD_18,PD_17,PD_18-PD_17,PF-477736 + PF-3644022,CHEKi,MAPKi,CHEKi + MAPKi,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
689,Prexasertib,MK-1775,SW1116,-18.41801077,PD_18,PD_12,PD_18-PD_12,Prexasertib + MK-1775,CHEKi,Wee1i,CHEKi + Wee1i,"['CHEK1', 'CHEK2']","['PLK1', 'WEE1']","['CHEK1', 'CHEK2'] + ['PLK1', 'WEE1']"
690,Prexasertib,Niraparib,SW1116,-25.74621601,PD_18,PD_14,PD_18-PD_14,Prexasertib + Niraparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
691,Prexasertib,Olaparib,SW1116,-29.49284207,PD_18,PD_14,PD_18-PD_14,Prexasertib + Olaparib,CHEKi,PARPi,CHEKi + PARPi,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
692,Prexasertib,Palbociclib,SW1116,-8.641218827,PD_18,PD_16,PD_18-PD_16,Prexasertib + Palbociclib,CHEKi,CyclinDi,CHEKi + CyclinDi,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
693,Prexasertib,PF-3644022,SW1116,-9.270305274,PD_18,PD_17,PD_18-PD_17,Prexasertib + PF-3644022,CHEKi,MAPKi,CHEKi + MAPKi,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
694,Torin 1,Capivasertib,SW1116,-3.659517005,PD_08,PD_03,PD_08-PD_03,Torin 1 + Capivasertib,mTORi,AKTi,mTORi + AKTi,"['mTOR_c1', 'mTOR_c2']",['AKT1'],"['mTOR_c1', 'mTOR_c2'] + ['AKT1']"
695,Torin 1,Ipatasertib,SW1116,-11.70261478,PD_08,PD_03,PD_08-PD_03,Torin 1 + Ipatasertib,mTORi,AKTi,mTORi + AKTi,"['mTOR_c1', 'mTOR_c2']",['AKT1'],"['mTOR_c1', 'mTOR_c2'] + ['AKT1']"
696,Torin 1,Lapatinib,SW1116,-1.909640796,PD_08,PD_11,PD_08-PD_11,Torin 1 + Lapatinib,mTORi,EGFRi,mTORi + EGFRi,"['mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
697,Torin 1,Navitoclax,SW1116,4.470418813,PD_08,PD_13,PD_08-PD_13,Torin 1 + Navitoclax,mTORi,BCL2L1i,mTORi + BCL2L1i,"['mTOR_c1', 'mTOR_c2']","['BCL2', 'BCL2L1']","['mTOR_c1', 'mTOR_c2'] + ['BCL2', 'BCL2L1']"
698,Torin 1,Neratinib,SW1116,-1.602918486,PD_08,PD_11,PD_08-PD_11,Torin 1 + Neratinib,mTORi,EGFRi,mTORi + EGFRi,"['mTOR_c1', 'mTOR_c2']","['ERBB2', 'EGFR']","['mTOR_c1', 'mTOR_c2'] + ['ERBB2', 'EGFR']"
699,Torin 1,Obatoclax,SW1116,1.062381822,PD_08,PD_15,PD_08-PD_15,Torin 1 + Obatoclax,mTORi,BCL2i,mTORi + BCL2i,"['mTOR_c1', 'mTOR_c2']",['BCL2'],"['mTOR_c1', 'mTOR_c2'] + ['BCL2']"
700,Torin 1,Oxaliplatin,SW1116,0.811762273,PD_08,,PD_08-nan,Torin 1 + Oxaliplatin,mTORi,,,"['mTOR_c1', 'mTOR_c2']",,
701,Torin 1,Palbociclib,SW1116,-6.326221332,PD_08,PD_16,PD_08-PD_16,Torin 1 + Palbociclib,mTORi,CyclinDi,mTORi + CyclinDi,"['mTOR_c1', 'mTOR_c2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']","['mTOR_c1', 'mTOR_c2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2', 'CyclinB_CDK1']"
702,Torin 1,SN-38,SW1116,-5.663662986,PD_08,,PD_08-nan,Torin 1 + SN-38,mTORi,,,"['mTOR_c1', 'mTOR_c2']",,
703,Torin 1,Ulixertinib,SW1116,-4.856127133,PD_08,PD_21,PD_08-PD_21,Torin 1 + Ulixertinib,mTORi,ERKi,mTORi + ERKi,"['mTOR_c1', 'mTOR_c2']",['ERK_f'],"['mTOR_c1', 'mTOR_c2'] + ['ERK_f']"
